sku,vol,mean,std,cv,cum_vol,abc,xyz,segment
3423222114213,1.0,0.007142857,0.08451542,11.832157,0.99946254,C,Z,CZ
3423222114183,1.0,0.007142857,0.08451542,11.832157,0.999463,C,Z,CZ
3423222114169,1.0,0.007142857,0.08451542,11.832157,0.9994635,C,Z,CZ
3414202011752,1.0,0.007142857,0.08451542,11.832157,0.999464,C,Z,CZ
7487306,1.0,0.007142857,0.08451542,11.832157,0.99946445,C,Z,CZ
3367729012354,1.0,0.007142857,0.08451542,11.832157,0.9994649,C,Z,CZ
088300162550,1.0,0.007142857,0.08451542,11.832157,0.9994654,C,Z,CZ
085255300115,1.0,0.007142857,0.08451542,11.832157,0.9994659,C,Z,CZ
SSS111,1.0,0.007142857,0.08451542,11.832157,0.99946636,C,Z,CZ
9351134012461,1.0,0.007142857,0.08451542,11.832157,0.99946684,C,Z,CZ
9351134012447,1.0,0.007142857,0.08451542,11.832157,0.9994673,C,Z,CZ
9351134010092,1.0,0.007142857,0.08451542,11.832157,0.9994678,C,Z,CZ
2804907,1.0,0.007142857,0.08451542,11.832157,0.99946827,C,Z,CZ
8436024757996,1.0,0.007142857,0.08451542,11.832157,0.99946874,C,Z,CZ
8436024757804,1.0,0.007142857,0.08451542,11.832157,0.9994692,C,Z,CZ
3414200501002,1.0,0.007142857,0.08451542,11.832157,0.9994697,C,Z,CZ
3395019927286,1.0,0.007142857,0.08451542,11.832157,0.9994702,C,Z,CZ
939809,1.0,0.007142857,0.08451542,11.832157,0.9994706,C,Z,CZ
939347EV,1.0,0.007142857,0.08451542,11.832157,0.99947107,C,Z,CZ
937404EV,1.0,0.007142857,0.08451542,11.832157,0.99947155,C,Z,CZ
65127698,1.0,0.007142857,0.08451542,11.832157,0.999472,C,Z,CZ
69633768,1.0,0.007142857,0.08451542,11.832157,0.9994725,C,Z,CZ
65144318,1.0,0.007142857,0.08451542,11.832157,0.999473,C,Z,CZ
65144317,1.0,0.007142857,0.08451542,11.832157,0.99947345,C,Z,CZ
65144316,1.0,0.007142857,0.08451542,11.832157,0.9994739,C,Z,CZ
65144172,1.0,0.007142857,0.08451542,11.832157,0.9994744,C,Z,CZ
65144171,1.0,0.007142857,0.08451542,11.832157,0.9994749,C,Z,CZ
65136579,1.0,0.007142857,0.08451542,11.832157,0.99947536,C,Z,CZ
9346627005976,1.0,0.007142857,0.08451542,11.832157,0.99947584,C,Z,CZ
9346627004443,1.0,0.007142857,0.08451542,11.832157,0.9994763,C,Z,CZ
9346627002777,1.0,0.007142857,0.08451542,11.832157,0.9994768,C,Z,CZ
9346627002579,1.0,0.007142857,0.08451542,11.832157,0.99947727,C,Z,CZ
4210201377665,1.0,0.007142857,0.08451542,11.832157,0.99947774,C,Z,CZ
9346627002500,1.0,0.007142857,0.08451542,11.832157,0.9994782,C,Z,CZ
9346627001886,1.0,0.007142857,0.08451542,11.832157,0.9994787,C,Z,CZ
65133810,1.0,0.007142857,0.08451542,11.832157,0.9994792,C,Z,CZ
651473712565,1.0,0.007142857,0.08451542,11.832157,0.99947965,C,Z,CZ
077022EV,1.0,0.007142857,0.08451542,11.832157,0.9994801,C,Z,CZ
65131405,1.0,0.007142857,0.08451542,11.832157,0.9994806,C,Z,CZ
65131404,1.0,0.007142857,0.08451542,11.832157,0.9994811,C,Z,CZ
65131403,1.0,0.007142857,0.08451542,11.832157,0.99948156,C,Z,CZ
651473708681,1.0,0.007142857,0.08451542,11.832157,0.99948204,C,Z,CZ
TE304527,1.0,0.007142857,0.08451542,11.832157,0.9994825,C,Z,CZ
3614227187542,1.0,0.007142857,0.08451542,11.832157,0.999483,C,Z,CZ
9346627001442,1.0,0.007142857,0.08451542,11.832157,0.99948347,C,Z,CZ
9346627001336,1.0,0.007142857,0.08451542,11.832157,0.99948394,C,Z,CZ
9346627000612,1.0,0.007142857,0.08451542,11.832157,0.9994844,C,Z,CZ
9346627000599,1.0,0.007142857,0.08451542,11.832157,0.9994849,C,Z,CZ
9346627000193,1.0,0.007142857,0.08451542,11.832157,0.9994854,C,Z,CZ
9340800011310,1.0,0.007142857,0.08451542,11.832157,0.99948585,C,Z,CZ
9340800010450,1.0,0.007142857,0.08451542,11.832157,0.9994863,C,Z,CZ
9340800008884,1.0,0.007142857,0.08451542,11.832157,0.9994868,C,Z,CZ
8436037793080,1.0,0.007142857,0.08451542,11.832157,0.9994873,C,Z,CZ
3395017630003,1.0,0.007142857,0.08451542,11.832157,0.99948776,C,Z,CZ
80068058,1.0,0.007142857,0.08451542,11.832157,0.99948823,C,Z,CZ
8006540957196,1.0,0.007142857,0.08451542,11.832157,0.9994887,C,Z,CZ
079625915914,1.0,0.007142857,0.08451542,11.832157,0.9994892,C,Z,CZ
9340800000185,1.0,0.007142857,0.08451542,11.832157,0.99948967,C,Z,CZ
9340800000178,1.0,0.007142857,0.08451542,11.832157,0.99949014,C,Z,CZ
4210201332176,1.0,0.007142857,0.08451542,11.832157,0.9994906,C,Z,CZ
4210201317913,1.0,0.007142857,0.08451542,11.832157,0.9994911,C,Z,CZ
9340800004343,1.0,0.007142857,0.08451542,11.832157,0.9994916,C,Z,CZ
9340800003827,1.0,0.007142857,0.08451542,11.832157,0.99949205,C,Z,CZ
9340800003339,1.0,0.007142857,0.08451542,11.832157,0.9994925,C,Z,CZ
7487728,1.0,0.007142857,0.08451542,11.832157,0.999493,C,Z,CZ
7487702,1.0,0.007142857,0.08451542,11.832157,0.9994935,C,Z,CZ
9340800008587,1.0,0.007142857,0.08451542,11.832157,0.99949396,C,Z,CZ
9340800008044,1.0,0.007142857,0.08451542,11.832157,0.99949443,C,Z,CZ
9340800007900,1.0,0.007142857,0.08451542,11.832157,0.9994949,C,Z,CZ
9340800005401,1.0,0.007142857,0.08451542,11.832157,0.9994954,C,Z,CZ
651473708957,1.0,0.007142857,0.08451542,11.832157,0.99949586,C,Z,CZ
651473708803,1.0,0.007142857,0.08451542,11.832157,0.99949634,C,Z,CZ
651473708780,1.0,0.007142857,0.08451542,11.832157,0.9994968,C,Z,CZ
2871836,1.0,0.007142857,0.08451542,11.832157,0.9994973,C,Z,CZ
8436550509564,1.0,0.007142857,0.08451542,11.832157,0.9994978,C,Z,CZ
3349668600298,1.0,0.007142857,0.08451542,11.832157,0.99949825,C,Z,CZ
3346470620117,1.0,0.007142857,0.08451542,11.832157,0.9994987,C,Z,CZ
3346470618947,1.0,0.007142857,0.08451542,11.832157,0.9994992,C,Z,CZ
9304002,1.0,0.007142857,0.08451542,11.832157,0.9994997,C,Z,CZ
4210201307570,1.0,0.007142857,0.08451542,11.832157,0.99950016,C,Z,CZ
4210201307204,1.0,0.007142857,0.08451542,11.832157,0.99950063,C,Z,CZ
4210201291015,1.0,0.007142857,0.08451542,11.832157,0.9995011,C,Z,CZ
2863,1.0,0.007142857,0.08451542,11.832157,0.9995016,C,Z,CZ
TE350258,1.0,0.007142857,0.08451542,11.832157,0.99950206,C,Z,CZ
TE350230,1.0,0.007142857,0.08451542,11.832157,0.99950254,C,Z,CZ
651473708995,1.0,0.007142857,0.08451542,11.832157,0.999503,C,Z,CZ
9340800000666,1.0,0.007142857,0.08451542,11.832157,0.9995035,C,Z,CZ
9340800000505,1.0,0.007142857,0.08451542,11.832157,0.99950397,C,Z,CZ
9340800000383,1.0,0.007142857,0.08451542,11.832157,0.99950445,C,Z,CZ
3346470617322,1.0,0.007142857,0.08451542,11.832157,0.9995049,C,Z,CZ
8436550509557,1.0,0.007142857,0.08451542,11.832157,0.9995054,C,Z,CZ
8436550509540,1.0,0.007142857,0.08451542,11.832157,0.9995059,C,Z,CZ
2871798,1.0,0.007142857,0.08451542,11.832157,0.99950635,C,Z,CZ
2871497,1.0,0.007142857,0.08451542,11.832157,0.99950683,C,Z,CZ
92858,1.0,0.007142857,0.08451542,11.832157,0.9995073,C,Z,CZ
928175,1.0,0.007142857,0.08451542,11.832157,0.9995078,C,Z,CZ
4210201211211,1.0,0.007142857,0.08451542,11.832157,0.99950826,C,Z,CZ
3614227693241,1.0,0.007142857,0.08451542,11.832157,0.99950874,C,Z,CZ
3616301296683,1.0,0.007142857,0.08451542,11.832157,0.9995092,C,Z,CZ
3616301296652,1.0,0.007142857,0.08451542,11.832157,0.9995097,C,Z,CZ
3614274195538,1.0,0.007142857,0.08451542,11.832157,0.99951017,C,Z,CZ
3614274169904,1.0,0.007142857,0.08451542,11.832157,0.99951065,C,Z,CZ
TIR0026,1.0,0.007142857,0.08451542,11.832157,0.9995111,C,Z,CZ
2873049,1.0,0.007142857,0.08451542,11.832157,0.9995116,C,Z,CZ
2873042,1.0,0.007142857,0.08451542,11.832157,0.9995121,C,Z,CZ
928154,1.0,0.007142857,0.08451542,11.832157,0.99951255,C,Z,CZ
928153,1.0,0.007142857,0.08451542,11.832157,0.99951303,C,Z,CZ
928151,1.0,0.007142857,0.08451542,11.832157,0.9995135,C,Z,CZ
915112EV,1.0,0.007142857,0.08451542,11.832157,0.999514,C,Z,CZ
9149-ne,1.0,0.007142857,0.08451542,11.832157,0.99951446,C,Z,CZ
9130010,1.0,0.007142857,0.08451542,11.832157,0.99951494,C,Z,CZ
9130006,1.0,0.007142857,0.08451542,11.832157,0.9995154,C,Z,CZ
9130004,1.0,0.007142857,0.08451542,11.832157,0.9995159,C,Z,CZ
651473713180,1.0,0.007142857,0.08451542,11.832157,0.99951637,C,Z,CZ
070887EV,1.0,0.007142857,0.08451542,11.832157,0.99951684,C,Z,CZ
070504EV,1.0,0.007142857,0.08451542,11.832157,0.9995173,C,Z,CZ
070498EV,1.0,0.007142857,0.08451542,11.832157,0.9995178,C,Z,CZ
3614227758063,1.0,0.007142857,0.08451542,11.832157,0.9995183,C,Z,CZ
3346470618497,1.0,0.007142857,0.08451542,11.832157,0.99951875,C,Z,CZ
3346470618466,1.0,0.007142857,0.08451542,11.832157,0.9995192,C,Z,CZ
3346470617643,1.0,0.007142857,0.08451542,11.832157,0.9995197,C,Z,CZ
9126067,1.0,0.007142857,0.08451542,11.832157,0.9995202,C,Z,CZ
9126066,1.0,0.007142857,0.08451542,11.832157,0.99952066,C,Z,CZ
9126065,1.0,0.007142857,0.08451542,11.832157,0.99952114,C,Z,CZ
69589674,1.0,0.007142857,0.08451542,11.832157,0.9995216,C,Z,CZ
65157585,1.0,0.007142857,0.08451542,11.832157,0.9995221,C,Z,CZ
65156177,1.0,0.007142857,0.08451542,11.832157,0.99952257,C,Z,CZ
TM00002146,1.0,0.007142857,0.08451542,11.832157,0.99952304,C,Z,CZ
TM-FTG-SET,1.0,0.007142857,0.08451542,11.832157,0.9995235,C,Z,CZ
TIR0108,1.0,0.007142857,0.08451542,11.832157,0.999524,C,Z,CZ
TIR0105,1.0,0.007142857,0.08451542,11.832157,0.9995245,C,Z,CZ
TIR0095,1.0,0.007142857,0.08451542,11.832157,0.99952495,C,Z,CZ
TIR0075,1.0,0.007142857,0.08451542,11.832157,0.9995254,C,Z,CZ
TIR0061,1.0,0.007142857,0.08451542,11.832157,0.9995259,C,Z,CZ
65152755,1.0,0.007142857,0.08451542,11.832157,0.9995264,C,Z,CZ
65150134,1.0,0.007142857,0.08451542,11.832157,0.99952686,C,Z,CZ
65150132,1.0,0.007142857,0.08451542,11.832157,0.99952734,C,Z,CZ
TM00004583-ne,1.0,0.007142857,0.08451542,11.832157,0.9995278,C,Z,CZ
65163998,1.0,0.007142857,0.08451542,11.832157,0.9995283,C,Z,CZ
65160393,1.0,0.007142857,0.08451542,11.832157,0.99952877,C,Z,CZ
65160369,1.0,0.007142857,0.08451542,11.832157,0.99952924,C,Z,CZ
65160020,1.0,0.007142857,0.08451542,11.832157,0.9995297,C,Z,CZ
TM00002822-ne,1.0,0.007142857,0.08451542,11.832157,0.9995302,C,Z,CZ
69589679,1.0,0.007142857,0.08451542,11.832157,0.9995307,C,Z,CZ
9126083,1.0,0.007142857,0.08451542,11.832157,0.99953115,C,Z,CZ
9126082,1.0,0.007142857,0.08451542,11.832157,0.9995316,C,Z,CZ
9126078,1.0,0.007142857,0.08451542,11.832157,0.9995321,C,Z,CZ
9126074,1.0,0.007142857,0.08451542,11.832157,0.9995326,C,Z,CZ
9126073,1.0,0.007142857,0.08451542,11.832157,0.99953306,C,Z,CZ
9126072,1.0,0.007142857,0.08451542,11.832157,0.99953353,C,Z,CZ
9126070,1.0,0.007142857,0.08451542,11.832157,0.999534,C,Z,CZ
9126069,1.0,0.007142857,0.08451542,11.832157,0.9995345,C,Z,CZ
9126068,1.0,0.007142857,0.08451542,11.832157,0.99953496,C,Z,CZ
9126029,1.0,0.007142857,0.08451542,11.832157,0.99953544,C,Z,CZ
9126023,1.0,0.007142857,0.08451542,11.832157,0.9995359,C,Z,CZ
9126021,1.0,0.007142857,0.08451542,11.832157,0.9995364,C,Z,CZ
9126017,1.0,0.007142857,0.08451542,11.832157,0.9995369,C,Z,CZ
9126015,1.0,0.007142857,0.08451542,11.832157,0.99953735,C,Z,CZ
9126013,1.0,0.007142857,0.08451542,11.832157,0.9995378,C,Z,CZ
9126064,1.0,0.007142857,0.08451542,11.832157,0.9995383,C,Z,CZ
9126063,1.0,0.007142857,0.08451542,11.832157,0.9995388,C,Z,CZ
9126054,1.0,0.007142857,0.08451542,11.832157,0.99953926,C,Z,CZ
9126050,1.0,0.007142857,0.08451542,11.832157,0.99953973,C,Z,CZ
9126046,1.0,0.007142857,0.08451542,11.832157,0.9995402,C,Z,CZ
9126045,1.0,0.007142857,0.08451542,11.832157,0.9995407,C,Z,CZ
420005977,1.0,0.007142857,0.08451542,11.832157,0.99954116,C,Z,CZ
4210201131939,1.0,0.007142857,0.08451542,11.832157,0.99954164,C,Z,CZ
4210201129806,1.0,0.007142857,0.08451542,11.832157,0.9995421,C,Z,CZ
TM00005751,1.0,0.007142857,0.08451542,11.832157,0.9995426,C,Z,CZ
69569423,1.0,0.007142857,0.08451542,11.832157,0.9995431,C,Z,CZ
65167757,1.0,0.007142857,0.08451542,11.832157,0.99954355,C,Z,CZ
65167739,1.0,0.007142857,0.08451542,11.832157,0.999544,C,Z,CZ
65166511,1.0,0.007142857,0.08451542,11.832157,0.9995445,C,Z,CZ
3614227570030,1.0,0.007142857,0.08451542,11.832157,0.999545,C,Z,CZ
9126009,1.0,0.007142857,0.08451542,11.832157,0.99954545,C,Z,CZ
9126008,1.0,0.007142857,0.08451542,11.832157,0.99954593,C,Z,CZ
9126001,1.0,0.007142857,0.08451542,11.832157,0.9995464,C,Z,CZ
8436568711300,1.0,0.007142857,0.08451542,11.832157,0.9995469,C,Z,CZ
8436568711294,1.0,0.007142857,0.08451542,11.832157,0.99954736,C,Z,CZ
3614227570023,1.0,0.007142857,0.08451542,11.832157,0.99954784,C,Z,CZ
3614227548602,1.0,0.007142857,0.08451542,11.832157,0.9995483,C,Z,CZ
8006540812266,1.0,0.007142857,0.08451542,11.832157,0.9995488,C,Z,CZ
3614228719056,1.0,0.007142857,0.08451542,11.832157,0.99954927,C,Z,CZ
TM00005783,1.0,0.007142857,0.08451542,11.832157,0.99954975,C,Z,CZ
9126036,1.0,0.007142857,0.08451542,11.832157,0.9995502,C,Z,CZ
065777EV,1.0,0.007142857,0.08451542,11.832157,0.9995507,C,Z,CZ
065753EV,1.0,0.007142857,0.08451542,11.832157,0.9995512,C,Z,CZ
3614228719025,1.0,0.007142857,0.08451542,11.832157,0.99955165,C,Z,CZ
3614228228671,1.0,0.007142857,0.08451542,11.832157,0.9995521,C,Z,CZ
3614228180146,1.0,0.007142857,0.08451542,11.832157,0.99955255,C,Z,CZ
8006540765531,1.0,0.007142857,0.08451542,11.832157,0.999553,C,Z,CZ
8006540748534,1.0,0.007142857,0.08451542,11.832157,0.9995535,C,Z,CZ
8436568711188,1.0,0.007142857,0.08451542,11.832157,0.999554,C,Z,CZ
8436568711164,1.0,0.007142857,0.08451542,11.832157,0.99955446,C,Z,CZ
4059729312266,1.0,0.007142857,0.08451542,11.832157,0.99955493,C,Z,CZ
7487199,1.0,0.007142857,0.08451542,11.832157,0.9995554,C,Z,CZ
9120037354431,1.0,0.007142857,0.08451542,11.832157,0.9995559,C,Z,CZ
9120037354349,1.0,0.007142857,0.08451542,11.832157,0.99955636,C,Z,CZ
9120037354035,1.0,0.007142857,0.08451542,11.832157,0.99955684,C,Z,CZ
8006540748480,1.0,0.007142857,0.08451542,11.832157,0.9995573,C,Z,CZ
65159653,1.0,0.007142857,0.08451542,11.832157,0.9995578,C,Z,CZ
9118241,1.0,0.007142857,0.08451542,11.832157,0.99955827,C,Z,CZ
9118224,1.0,0.007142857,0.08451542,11.832157,0.99955875,C,Z,CZ
9118088,1.0,0.007142857,0.08451542,11.832157,0.9995592,C,Z,CZ
9118040,1.0,0.007142857,0.08451542,11.832157,0.9995597,C,Z,CZ
9118010,1.0,0.007142857,0.08451542,11.832157,0.9995602,C,Z,CZ
9120037353960,1.0,0.007142857,0.08451542,11.832157,0.99956065,C,Z,CZ
9120037353915,1.0,0.007142857,0.08451542,11.832157,0.99956113,C,Z,CZ
9120037353823,1.0,0.007142857,0.08451542,11.832157,0.9995616,C,Z,CZ
9118452,1.0,0.007142857,0.08451542,11.832157,0.9995621,C,Z,CZ
9118451,1.0,0.007142857,0.08451542,11.832157,0.99956256,C,Z,CZ
9118440,1.0,0.007142857,0.08451542,11.832157,0.99956304,C,Z,CZ
9118433,1.0,0.007142857,0.08451542,11.832157,0.9995635,C,Z,CZ
9118430,1.0,0.007142857,0.08451542,11.832157,0.999564,C,Z,CZ
9118387,1.0,0.007142857,0.08451542,11.832157,0.99956447,C,Z,CZ
9118379,1.0,0.007142857,0.08451542,11.832157,0.99956495,C,Z,CZ
066040EV,1.0,0.007142857,0.08451542,11.832157,0.9995654,C,Z,CZ
063094EV,1.0,0.007142857,0.08451542,11.832157,0.9995659,C,Z,CZ
062585EV,1.0,0.007142857,0.08451542,11.832157,0.9995664,C,Z,CZ
061915EV,1.0,0.007142857,0.08451542,11.832157,0.99956685,C,Z,CZ
2873695,1.0,0.007142857,0.08451542,11.832157,0.99956733,C,Z,CZ
906-49538,1.0,0.007142857,0.08451542,11.832157,0.9995678,C,Z,CZ
906-45356,1.0,0.007142857,0.08451542,11.832157,0.9995683,C,Z,CZ
3346470615397,1.0,0.007142857,0.08451542,11.832157,0.99956876,C,Z,CZ
90759,1.0,0.007142857,0.08451542,11.832157,0.99956924,C,Z,CZ
7306399,1.0,0.007142857,0.08451542,11.832157,0.9995697,C,Z,CZ
420005969,1.0,0.007142857,0.08451542,11.832157,0.9995702,C,Z,CZ
906-60441,1.0,0.007142857,0.08451542,11.832157,0.99957067,C,Z,CZ
UES11198,1.0,0.007142857,0.08451542,11.832157,0.99957114,C,Z,CZ
TYF0006-ne,1.0,0.007142857,0.08451542,11.832157,0.9995716,C,Z,CZ
65172660,1.0,0.007142857,0.08451542,11.832157,0.9995721,C,Z,CZ
90761,1.0,0.007142857,0.08451542,11.832157,0.9995726,C,Z,CZ
9118322,1.0,0.007142857,0.08451542,11.832157,0.99957305,C,Z,CZ
UES11971,1.0,0.007142857,0.08451542,11.832157,0.9995735,C,Z,CZ
3614228972840,1.0,0.007142857,0.08451542,11.832157,0.999574,C,Z,CZ
80022288,1.0,0.007142857,0.08451542,11.832157,0.9995745,C,Z,CZ
90464,1.0,0.007142857,0.08451542,11.832157,0.99957496,C,Z,CZ
730852147454,1.0,0.007142857,0.08451542,11.832157,0.99957544,C,Z,CZ
730852147416,1.0,0.007142857,0.08451542,11.832157,0.9995759,C,Z,CZ
730852147409,1.0,0.007142857,0.08451542,11.832157,0.9995764,C,Z,CZ
8436568711454,1.0,0.007142857,0.08451542,11.832157,0.99957687,C,Z,CZ
906-43239,1.0,0.007142857,0.08451542,11.832157,0.99957734,C,Z,CZ
906-05379,1.0,0.007142857,0.08451542,11.832157,0.9995778,C,Z,CZ
7307124,1.0,0.007142857,0.08451542,11.832157,0.9995783,C,Z,CZ
80018817,1.0,0.007142857,0.08451542,11.832157,0.9995788,C,Z,CZ
8001841993843,1.0,0.007142857,0.08451542,11.832157,0.99957925,C,Z,CZ
8001841990620,1.0,0.007142857,0.08451542,11.832157,0.9995797,C,Z,CZ
065722EV,1.0,0.007142857,0.08451542,11.832157,0.9995802,C,Z,CZ
063124EV,1.0,0.007142857,0.08451542,11.832157,0.9995807,C,Z,CZ
730852148246,1.0,0.007142857,0.08451542,11.832157,0.99958116,C,Z,CZ
9007867765647,1.0,0.007142857,0.08451542,11.832157,0.99958163,C,Z,CZ
9007867765623,1.0,0.007142857,0.08451542,11.832157,0.9995821,C,Z,CZ
8436568714233,1.0,0.007142857,0.08451542,11.832157,0.9995826,C,Z,CZ
902-21585,1.0,0.007142857,0.08451542,11.832157,0.99958307,C,Z,CZ
730852148338,1.0,0.007142857,0.08451542,11.832157,0.99958354,C,Z,CZ
730852148284,1.0,0.007142857,0.08451542,11.832157,0.999584,C,Z,CZ
90315,1.0,0.007142857,0.08451542,11.832157,0.9995845,C,Z,CZ
90314,1.0,0.007142857,0.08451542,11.832157,0.999585,C,Z,CZ
3346470614543,1.0,0.007142857,0.08451542,11.832157,0.99958545,C,Z,CZ
3346470614437,1.0,0.007142857,0.08451542,11.832157,0.9995859,C,Z,CZ
8437014761481,1.0,0.007142857,0.08451542,11.832157,0.9995864,C,Z,CZ
8437014761320,1.0,0.007142857,0.08451542,11.832157,0.9995869,C,Z,CZ
8437014761238,1.0,0.007142857,0.08451542,11.832157,0.99958736,C,Z,CZ
058625EV,1.0,0.007142857,0.08451542,11.832157,0.99958783,C,Z,CZ
058311EV,1.0,0.007142857,0.08451542,11.832157,0.9995883,C,Z,CZ
29420,1.0,0.007142857,0.08451542,11.832157,0.9995888,C,Z,CZ
3346470614956,1.0,0.007142857,0.08451542,11.832157,0.99958926,C,Z,CZ
3346470614932,1.0,0.007142857,0.08451542,11.832157,0.99958974,C,Z,CZ
3346470614574,1.0,0.007142857,0.08451542,11.832157,0.9995902,C,Z,CZ
4059729333827,1.0,0.007142857,0.08451542,11.832157,0.9995907,C,Z,CZ
7484006,1.0,0.007142857,0.08451542,11.832157,0.9995912,C,Z,CZ
7484,1.0,0.007142857,0.08451542,11.832157,0.99959165,C,Z,CZ
7483685,1.0,0.007142857,0.08451542,11.832157,0.9995921,C,Z,CZ
730852157187,1.0,0.007142857,0.08451542,11.832157,0.9995926,C,Z,CZ
053866EV,1.0,0.007142857,0.08451542,11.832157,0.9995931,C,Z,CZ
053200EV,1.0,0.007142857,0.08451542,11.832157,0.99959356,C,Z,CZ
052814EV,1.0,0.007142857,0.08451542,11.832157,0.99959403,C,Z,CZ
049876EV,1.0,0.007142857,0.08451542,11.832157,0.9995945,C,Z,CZ
6953570,1.0,0.007142857,0.08451542,11.832157,0.999595,C,Z,CZ
730852148277,1.0,0.007142857,0.08451542,11.832157,0.99959546,C,Z,CZ
730852148260,1.0,0.007142857,0.08451542,11.832157,0.99959594,C,Z,CZ
3614228834896,1.0,0.007142857,0.08451542,11.832157,0.9995964,C,Z,CZ
3614228830515,1.0,0.007142857,0.08451542,11.832157,0.9995969,C,Z,CZ
8006540730898,1.0,0.007142857,0.08451542,11.832157,0.9995974,C,Z,CZ
US156N10,1.0,0.007142857,0.08451542,11.832157,0.99959785,C,Z,CZ
9007867728642,1.0,0.007142857,0.08451542,11.832157,0.9995983,C,Z,CZ
9007867715727,1.0,0.007142857,0.08451542,11.832157,0.9995988,C,Z,CZ
9007867270769,1.0,0.007142857,0.08451542,11.832157,0.9995993,C,Z,CZ
7482794,1.0,0.007142857,0.08451542,11.832157,0.99959975,C,Z,CZ
US151N10,1.0,0.007142857,0.08451542,11.832157,0.99960023,C,Z,CZ
US150N5,1.0,0.007142857,0.08451542,11.832157,0.9996007,C,Z,CZ
049760EV,1.0,0.007142857,0.08451542,11.832157,0.9996012,C,Z,CZ
048428EV,1.0,0.007142857,0.08451542,11.832157,0.99960166,C,Z,CZ
UGS002,1.0,0.007142857,0.08451542,11.832157,0.99960214,C,Z,CZ
9007867750902,1.0,0.007142857,0.08451542,11.832157,0.9996026,C,Z,CZ
9007867737941,1.0,0.007142857,0.08451542,11.832157,0.9996031,C,Z,CZ
29426,1.0,0.007142857,0.08451542,11.832157,0.99960357,C,Z,CZ
V03,1.0,0.007142857,0.08451542,11.832157,0.99960405,C,Z,CZ
US508,1.0,0.007142857,0.08451542,11.832157,0.9996045,C,Z,CZ
US238,1.0,0.007142857,0.08451542,11.832157,0.999605,C,Z,CZ
8001841990354-ne,1.0,0.007142857,0.08451542,11.832157,0.9996055,C,Z,CZ
8001841990354,1.0,0.007142857,0.08451542,11.832157,0.99960595,C,Z,CZ
3346470611207,1.0,0.007142857,0.08451542,11.832157,0.99960643,C,Z,CZ
9007867256572,1.0,0.007142857,0.08451542,11.832157,0.9996069,C,Z,CZ
9007867256565,1.0,0.007142857,0.08451542,11.832157,0.9996074,C,Z,CZ
730852160910,1.0,0.007142857,0.08451542,11.832157,0.99960786,C,Z,CZ
730852160880,1.0,0.007142857,0.08451542,11.832157,0.99960834,C,Z,CZ
730852157378,1.0,0.007142857,0.08451542,11.832157,0.9996088,C,Z,CZ
3614228842785,1.0,0.007142857,0.08451542,11.832157,0.9996093,C,Z,CZ
3614228836043,1.0,0.007142857,0.08451542,11.832157,0.99960977,C,Z,CZ
3614228836005,1.0,0.007142857,0.08451542,11.832157,0.99961025,C,Z,CZ
3614228835022,1.0,0.007142857,0.08451542,11.832157,0.9996107,C,Z,CZ
3614228834957,1.0,0.007142857,0.08451542,11.832157,0.9996112,C,Z,CZ
9007867210291,1.0,0.007142857,0.08451542,11.832157,0.9996117,C,Z,CZ
9007867210277,1.0,0.007142857,0.08451542,11.832157,0.99961215,C,Z,CZ
9007867210260,1.0,0.007142857,0.08451542,11.832157,0.9996126,C,Z,CZ
9007867007372,1.0,0.007142857,0.08451542,11.832157,0.9996131,C,Z,CZ
9007867005873,1.0,0.007142857,0.08451542,11.832157,0.9996136,C,Z,CZ
9000100549837,1.0,0.007142857,0.08451542,11.832157,0.99961406,C,Z,CZ
2964,1.0,0.007142857,0.08451542,11.832157,0.99961454,C,Z,CZ
9007867256527,1.0,0.007142857,0.08451542,11.832157,0.999615,C,Z,CZ
9007867256503,1.0,0.007142857,0.08451542,11.832157,0.9996155,C,Z,CZ
9007867215050,1.0,0.007142857,0.08451542,11.832157,0.99961597,C,Z,CZ
9007867215036,1.0,0.007142857,0.08451542,11.832157,0.99961644,C,Z,CZ
9007867213414,1.0,0.007142857,0.08451542,11.832157,0.9996169,C,Z,CZ
9007867212639,1.0,0.007142857,0.08451542,11.832157,0.9996174,C,Z,CZ
V46M010000,1.0,0.007142857,0.08451542,11.832157,0.9996179,C,Z,CZ
V27,1.0,0.007142857,0.08451542,11.832157,0.99961835,C,Z,CZ
V17C010000,1.0,0.007142857,0.08451542,11.832157,0.9996188,C,Z,CZ
3346470611245,1.0,0.007142857,0.08451542,11.832157,0.9996193,C,Z,CZ
2985265,1.0,0.007142857,0.08451542,11.832157,0.9996198,C,Z,CZ
730852167384,1.0,0.007142857,0.08451542,11.832157,0.99962026,C,Z,CZ
730852164093,1.0,0.007142857,0.08451542,11.832157,0.99962074,C,Z,CZ
2963-ne,1.0,0.007142857,0.08451542,11.832157,0.9996212,C,Z,CZ
2962,1.0,0.007142857,0.08451542,11.832157,0.9996217,C,Z,CZ
892532001590,1.0,0.007142857,0.08451542,11.832157,0.99962217,C,Z,CZ
891211000114,1.0,0.007142857,0.08451542,11.832157,0.99962264,C,Z,CZ
3346470440913,1.0,0.007142857,0.08451542,11.832157,0.9996231,C,Z,CZ
8445098449683,1.0,0.007142857,0.08451542,11.832157,0.9996236,C,Z,CZ
6547752,1.0,0.007142857,0.08451542,11.832157,0.9996241,C,Z,CZ
